vowel_count,length,tty,name,rxcui
12,33,IN,Pseudolarix amabilis bark extract,1547621
12,33,IN,soyethyl morpholinium ethosulfate,1433497
12,33,IN,Zingiber officinale whole extract,1372563
12,33,MIN,ascorbic acid / calcium carbonate,1150171
12,33,MIN,aspirin / caffeine / orphenadrine,466549
12,33,MIN,aspirin / caffeine / salicylamide,689519
12,33,MIN,calamine / pramoxine / zinc oxide,1798480
12,33,MIN,calcium citrate / cholecalciferol,1007835
12,33,MIN,diphenhydramine / pseudoephedrine,214512
12,33,MIN,hydrochlorothiazide / triamterene,258337
12,32,IN,Acacia angustissima bark extract,1370191
12,32,IN,Aconitum kusnezoffi root extract,1364986
12,32,IN,Actinidia chinensis seed extract,1307842
12,32,IN,Agkistrodon piscivorus antivenin,885183
12,32,IN,ammonium acryloyldimethyltaurate,1305559
12,32,IN,Ampelopsis japonica root extract,1309394
12,32,IN,anti-inhibitor coagulant complex,314504
12,32,IN,Artemisia vulgaris whole extract,1541882
12,32,IN,Aspalathus linearis leaf extract,1307645
12,32,IN,Bambusa arundinacea stem extract,1306169
12,32,IN,Boswellia frereana whole extract,2378030
12,32,IN,diethanolamine oleth-3 phosphate,1495478
12,32,IN,Epimedium sagittatum top extract,1673375
12,32,IN,Hamamelis virginiana top extract,1307756
12,32,IN,Lonicera japonica flower extract,1307753
12,32,IN,Melissa officinalis leaf extract,1307836
12,32,IN,Morinda citrifolia fruit extract,1311641
12,32,IN,Murraya paniculata whole extract,2045729
12,32,IN,Nymphaea caerulea flower extract,1307942
12,32,IN,Oenothera biennis flower extract,1309449
12,32,IN,Petasites japonicus root extract,1368337
12,32,IN,Plantago lanceolata leaf extract,1309370
12,32,IN,Rehmannia glutinosa root extract,1309220
12,32,IN,varicella-zoster immune globulin,39385
12,32,IN,Verbena officinalis leaf extract,2370871
12,32,MIN,acetaminophen / chlorpheniramine,214179
12,32,MIN,acetaminophen / phenyltoloxamine,219228
12,32,MIN,amitriptyline / chlordiazepoxide,974990
12,32,MIN,aspirin / carisoprodol / codeine,689522
12,32,MIN,calcium citrate / ergocalciferol,1007512
12,32,MIN,capsaicin / trolamine salicylate,1008819
12,32,MIN,citric acid / sodium bicarbonate,820299
12,32,MIN,folic acid / Lactobacillus casei,1604563
12,32,BN,Allegra Cooling Relief Anti-Itch,1420993
12,32,BN,Kaopectate Reformulated Aug 2006,659118
12,32,BN,Neut brand of sodium bicarbonate,218708
12,31,IN,Artemisia vulgaris root extract,1341384
12,31,IN,Asclepias tuberosa root extract,1309413
12,31,IN,Azadirachta indica leaf extract,1307640
12,31,IN,Borago officinalis seed extract,1307641
12,31,IN,Calophyllum tacamahaca seed oil,1306160
12,31,IN,choline magnesium trisalicylate,215799
12,31,IN,Citrus aurantium leafy twig oil,1306153
12,31,IN,Cnidium officinale root extract,1307974
12,31,IN,cytomegalovirus immune globulin,22178
12,31,IN,Dioscorea villosa tuber extract,1309690
12,31,IN,Garcinia cambogia fruit extract,1311595
12,31,IN,Geranium maculatum root extract,1346619
12,31,IN,Haematococcus pluvialis extract,1426382
12,31,IN,Kaempferia galanga root extract,1310098
12,31,IN,Lonicera japonica whole extract,1923813
12,31,IN,Magnolia acuminata bark extract,2173990
12,31,IN,"oyster, unspecified preparation",1315121
12,31,IN,Quillaja saponaria bark extract,1309948
12,31,IN,Salvia officinalis root extract,1487140
12,31,IN,Withania somnifera root extract,1309279
12,31,MIN,acetaminophen / brompheniramine,1595630
12,31,MIN,amiloride / hydrochlorothiazide,214212
12,31,MIN,caffeine / magnesium salicylate,1001434
12,31,MIN,calcium carbonate / simethicone,645048
12,31,MIN,chlophedianol / pseudoephedrine,880374
12,31,MIN,cholecalciferol / menatetrenone,1741416
12,31,MIN,insulin glargine / lixisenatide,1858994
12,31,BN,Cepacol Antibacterial Mouthwash,806613
12,31,BN,Cepacol Sore Throat Pain Relief,858658
12,31,BN,DentiCare Denti Freeze Ointment,991034
12,30,IN,Aloe vera leaf polysaccharides,1739980
12,30,IN,Angelica dahurica root extract,1306167
12,30,IN,Atractylodes japonica root oil,1305643
12,30,IN,Boerhavia diffusa root extract,1488999
12,30,IN,Centella asiatica leaf extract,1307961
12,30,IN,Centella asiatica root extract,2386333
12,30,IN,Echinacea pallida root extract,969119
12,30,IN,Hippophae rhamnoides fruit oil,1310092
12,30,IN,human vaccinia immune globulin,597392
12,30,IN,Oenothera biennis leaf extract,1307578
12,30,IN,Rubia cordifolia whole extract,2045734
12,30,IN,sodium zirconium cyclosilicate,2047628
12,30,IN,triethanolamine lauryl sulfate,1363986
12,30,IN,Uncaria tomentosa leaf extract,1358480
12,30,MIN,pseudoephedrine / triprolidine,214807
12,30,MIN,red yeast rice / ubidecarenone,1008533
12,30,BN,Soothe & Cool Moisture Barrier,827257
12,29,IN,acetylated sucrose distearate,1427064
12,29,IN,Chamaecyparis obtusa wood oil,1305633
12,29,IN,Coccidioides immitis spherule,1549330
12,29,IN,Crotalus adamanteus antivenin,885185
12,29,IN,dimethicone PEG-8 isostearate,2287732
12,29,IN,dioctyldodecyl dodecanedioate,1421634
12,29,IN,european olive pollen extract,852653
12,29,IN,Hippophae rhamnoides seed oil,1309359
12,29,IN,Lepidium meyenii root extract,1307638
12,29,IN,Lytta vesicatoria preparation,1311265
12,29,IN,Moringa oleifera leaf extract,1307834
12,29,IN,Moringa oleifera seed extract,1309442
12,29,IN,Paullinia cupana seed extract,1311509
12,29,IN,vasoactive intestinal peptide,1942960
12,29,MIN,acrivastine / pseudoephedrine,214196
12,29,MIN,betamethasone / calcipotriene,690419
12,29,BN,Aloe Vesta Protective Barrier,866788
12,28,IN,Agave tequilana leaf extract,1307543
12,28,IN,Aloysia citrodora flower oil,2391535
12,28,IN,Corymbia citriodora leaf oil,1306137
12,28,IN,ethylenediamine tetraethanol,1361654
12,28,IN,Liquidambar orientalis resin,1420972
12,28,IN,magnesium amino acid chelate,486895
12,28,IN,Spirulina maxima preparation,1427123
12,28,MIN,carbetapentane / guaifenesin,605496
12,28,MIN,cetirizine / pseudoephedrine,352367
12,28,MIN,loratadine / pseudoephedrine,214682
12,28,BN,Aloe Vesta Daily Moisturizer,1485216
12,27,IN,Aloe ferox leaf preparation,1309503
12,27,IN,aluminum magnesium silicate,17614
12,27,IN,Azadirachta indica seed oil,1305648
12,27,IN,Copaifera officinalis resin,1307772
12,27,IN,Eucalyptus radiata leaf oil,1483423
12,27,IN,Juniperus deppeana wood oil,1307759
12,27,IN,trisodium nitrilotriacetate,1735050
12,27,MIN,acetaminophen / guaifenesin,606096
12,26,IN,ecamsule ditriethanolamine,2359252
12,26,IN,lauramidopropylamine oxide,1356138
12,26,IN,lauric acid diethanolamide,1363705
12,25,IN,brexucabtagene autoleucel,2387277
12,25,IN,coco monoisopropanolamide,1435283
12,25,IN,isostearic diethanolamide,1436959
12,25,IN,Moringa oleifera seed oil,1309443
12,25,IN,omacetaxine mepesuccinate,27100
12,25,MIN,iodine / potassium iodide,321650
11,53,IN,hydroxypropyl corn starch (5% substitution by weight),1363607
11,52,IN,hydrolysed bovine collagen (enzymatic; 2000-5000 MW),1312600
11,51,IN,C8-10/propylene glycol/peg-22/decylene glycol ether,2392630
11,49,MIN,glycerin / hypromellose / polyethylene glycol 400,1007064
11,47,IN,adipic acid-diglycol crosspolymer (20000 MPA.S),1605702
11,47,IN,hydrolysed marine collagen (enzymatic; 2000 MW),1427229
11,46,IN,2-(2-(2-(2-phenoxyethoxy)ethoxy)ethoxy)ethanol,1655970
11,45,IN,Bacillus anthracis strain V770-NP1-R antigens,1368371
11,43,IN,acrylic acid/ethylene copolymer (600 mPa.s),1792115
11,43,IN,"mumps virus vaccine live, Jeryl Lynn strain",798372
11,42,MIN,polyethylene glycol 400 / tetrahydrozoline,1008898
11,41,IN,"2,4-dimethyl-3-cyclohexene carboxaldehyde",2376941
11,40,IN,"2-hexenal propylene glycol acetal, (1E)-",1673572
11,40,IN,"hydroxypropyl cellulose, low substituted",1363584
11,40,MIN,camphor / dimethicone / menthol / phenol,1358981
11,39,IN,"3,4-methylenedioxybenzoyl methylsulfone",1995882
11,39,IN,Helichrysum gymnocephalum whole extract,2099292
11,39,IN,saccharin N-(2-acetic acid ethyl ester),1595299
11,39,MIN,camphor / capsaicin / methyl salicylate,1440064
11,39,MIN,capsaicin / menthol / methyl salicylate,1008848
11,38,IN,5-chloro-2-methyl-4-isothiazolin-3-one,1367119
11,38,IN,aluminum chlorohydrex propylene glycol,1313224
11,38,IN,Cordyceps gunnii fruiting body extract,1595582
11,38,IN,egg white (chicken) allergenic extract,892616
11,38,IN,polymethylsilsesquioxane (4.5 microns),1426430
11,38,IN,PPG-20 methyl glucose ether distearate,1373204
11,38,IN,Trichophyton rubrum allergenic extract,968413
11,38,MIN,castor oil / Peruvian balsam / trypsin,691366
11,38,MIN,dexamethasone / neomycin / polymyxin B,216525
11,38,BN,Bayer Aspirin PM Reformulated Nov 2011,1193079
11,37,IN,Bermuda grass smut allergenic extract,1014385
11,37,IN,caprylic-capric-succinic triglyercide,1356134
11,37,IN,Cymbopogon schoenanthus whole extract,1992057
11,37,IN,PEG-150 pentaerythrityl tetrastearate,1312646
11,37,IN,sunflower seed oil glycereth-8 esters,1431715
11,37,MIN,carboxymethylcellulose / hypromellose,1008093
11,37,MIN,folic acid / pyridoxine / vitamin B12,1008636
11,37,MIN,glycerin / hypromellose / naphazoline,1007358
11,37,MIN,glycerin / naphazoline / zinc sulfate,1007540
11,37,MIN,isopropyl alcohol / methyl salicylate,1008491
11,36,IN,"2-methyl-1,2-benzoisothiazolin-3-one",2362185
11,36,IN,Aspergillus niger var. niger extract,854082
11,36,IN,Cymbopogon schoenanthus leaf extract,1309422
11,36,IN,green bell pepper allergenic extract,862478
11,36,IN,"hydroxypropyl cellulose, unspecified",1804020
11,36,IN,Phellodendron chinense whole extract,1945225
11,36,IN,Pittosporum pentandrum whole extract,2045733
11,36,MIN,benzocaine / menthol / zinc chloride,1876613
11,36,MIN,fructose / glucose / phosphoric acid,689313
11,36,MIN,glycerin / lidocaine / phenylephrine,1745437
11,36,BN,Dimetapp Nighttime Cold & Congestion,829351
11,35,IN,caprylic-capric-lauric triglyceride,1313043
11,35,IN,Dendranthema indicum flower extract,1307609
11,35,IN,Dichrostachys cinerea whole extract,2370148
11,35,IN,German cockroach allergenic extract,905276
11,35,IN,Helichrysum italicum flower extract,1310048
11,35,IN,"hydroxyethyl cellulose, unspecified",2204929
11,35,IN,hydroxyphenyl propamidobenzoic acid,1427188
11,35,IN,Hypericum perforatum flower extract,1309362
11,35,IN,Phellodendron amurense bark extract,1307947
11,35,IN,Salmonella typhi Ty21a live antigen,762595
11,35,IN,Thymus mastichina flowering top oil,1369565
11,35,IN,western yellow jacket venom protein,1297535
11,35,IN,Zanthoxylum americanum bark extract,1310155
11,35,IN,Zanthoxylum bungeanum fruit extract,1360629
11,35,IN,Zanthoxylum bungeanum whole extract,1369690
11,35,MIN,chlorpheniramine / dextromethorphan,214390
11,35,MIN,dexchlorpheniramine / phenylephrine,728498
11,35,MIN,factor VIII / von Willebrand factor,226623
11,35,MIN,glucosamine / methylsulfonylmethane,466459
11,35,MIN,inulin / Lactobacillus rhamnosus GG,1302463
11,35,MIN,pyridoxine / thiamine / vitamin B12,1028612
11,35,BN,Preparation H Reformulated Jun 2013,1427400
11,34,IN,Abelmoschus moschatus seed extract,1352512
11,34,IN,Achyranthes bidentata root extract,1307854
11,34,IN,Amorphophallus konjac root extract,1537210
11,34,IN,Atlantic salmon allergenic extract,900031
11,34,IN,cetyldimethylethylammonium bromide,1427238
11,34,IN,Cistus monspeliensis whole extract,1745252
11,34,IN,Eucalyptus globulus pollen extract,852386
11,34,IN,Flemingia macrophylla root extract,2045730
11,34,IN,Hibiscus sabdariffa flower extract,1309215
11,34,IN,meadow fescue grass pollen extract,851918
11,34,IN,Moschus berezovskii musk sac resin,1494846
11,34,IN,pearl (Hyriopsis cumingii) extract,1438509
11,34,IN,pine needle oil (pinus sylvestris),1305670
11,34,IN,Platostoma chinensis whole extract,1358479
11,34,IN,Simmondsia chinensis whole extract,1369689
11,34,IN,Verbascum densiflorum leaf extract,1307970
11,34,MIN,dexbrompheniramine / phenylephrine,815449
11,34,MIN,ethinyl estradiol / levonorgestrel,214558
11,34,MIN,ethinyl estradiol / norelgestromin,352377
11,34,MIN,p-hydroxyamphetamine / tropicamide,1008101
11,33,IN,Cistus monspeliensis leaf extract,1431225
11,33,IN,Cymbopogon flexuosus leaf extract,2375828
11,33,IN,eastern cottonwood pollen extract,852363
11,33,IN,eastern white pine pollen extract,852738
11,33,IN,Gentiana macrophylla root extract,1309427
11,33,IN,Gossypium barbadense leaf extract,2200139
11,33,IN,Holodiscus discolor whole extract,2387538
11,33,IN,honeydew melon allergenic extract,899476
11,33,IN,Hypericum perforatum leaf extract,1307704
11,33,IN,metricus paper wasp venom protein,1294630
11,33,IN,Mucor plumbeus allergenic extract,314415
11,33,IN,neopentyl glycol diethylhexanoate,1307148
11,33,IN,Polygonum cuspidatum root extract,1309457
11,33,IN,propylene glycol diethylhexanoate,1426620
11,33,IN,Punica granatum root bark extract,1354526
11,33,IN,Simmondsia chinensis leaf extract,1534775
11,33,IN,sunflower seed allergenic extract,901203
11,33,IN,tapioca starch allergenic extract,901346
11,33,IN,Trametes versicolor whole extract,1435105
11,33,IN,Tremella fuciformis whole extract,1539416
11,33,IN,Trifolium pratense flower extract,1310039
11,33,IN,Tylosema esculentum whole extract,2388334
11,33,MIN,benzoyl peroxide / hydrocortisone,392454
11,33,MIN,benzoyl peroxide / salicylic acid,1008769
11,33,MIN,candesartan / hydrochlorothiazide,284628
11,33,MIN,chlorhexidine / isopropyl alcohol,484139
11,33,MIN,dimethicone / menthol / pramoxine,1006889
11,33,MIN,ethinyl estradiol / norethindrone,384410
11,33,MIN,hydrochlorothiazide / propranolol,214623
11,33,MIN,hydrochlorothiazide / telmisartan,284636
11,33,MIN,lanolin / petrolatum / zinc oxide,1007595
11,33,MIN,sulfonated phenol / sulfuric acid,1007905
11,33,BN,UTA Capsule Reformulated Feb 2016,1738131
11,32,IN,aluminum starch octenylsuccinate,1426415
11,32,IN,American basswood pollen extract,995754
11,32,IN,Artemisia princeps whole extract,1600435
11,32,IN,Atractylodes lancea root extract,1307719
11,32,IN,broadleaf cattail pollen extract,1232637
11,32,IN,Camellia sinensis flower extract,1309958
11,32,IN,Coriandrum sativum whole extract,1541716
11,32,IN,Dicentra canadensis root extract,1534777
11,32,IN,didecyldimethylammonium chloride,1011450
11,32,IN,digoxin antibodies Fab fragments,203223
11,32,IN,Dittrichia viscosa whole extract,1940150
11,32,IN,Equisetum arvense branch extract,1307596
11,32,IN,Eucalyptus globulus leaf extract,1305545
11,32,IN,Gleditsia sinensis fruit extract,1311596
11,32,IN,Imperata cylindrica root extract,1309433
11,32,IN,Juniperus communis fruit extract,1310189
11,32,IN,Juniperus communis whole extract,6085
11,32,IN,Lavandula stoechas whole extract,1540239
11,32,IN,Panax pseudoginseng root extract,1376500
11,32,IN,pistachio nut allergenic extract,904606
11,32,IN,Populus tremuloides bark extract,1310106
11,32,IN,prairie sagebrush pollen extract,867142
11,32,IN,Sapindus mukorossi fruit extract,1311674
11,32,IN,Saururus chinensis whole extract,1435868
11,32,IN,Tussilago farfara flower extract,1309480
11,32,IN,Zingiber cassumunar root extract,1305630
11,32,MIN,acetaminophen / dextromethorphan,214180
11,32,MIN,benazepril / hydrochlorothiazide,214287
11,32,MIN,bisoprolol / hydrochlorothiazide,214317
11,32,MIN,chlorcyclizine / pseudoephedrine,815844
11,32,MIN,chromium picolinate / vitamin B6,1007591
11,32,MIN,diphenhydramine / tripelennamine,690847
11,32,MIN,drospirenone / ethinyl estradiol,840781
11,32,MIN,eprosartan / hydrochlorothiazide,352375
11,32,MIN,ethinyl estradiol / etonogestrel,352376
11,32,MIN,ethinyl estradiol / norgestimate,214559
11,32,MIN,fosinopril / hydrochlorothiazide,261415
11,32,MIN,hydrochlorothiazide / irbesartan,214617
11,32,MIN,hydrochlorothiazide / lisinopril,214618
11,32,MIN,hydrochlorothiazide / metoprolol,214621
11,32,MIN,hydrochlorothiazide / olmesartan,817496
11,32,MIN,lecithin / vitamin A / vitamin E,1007737
11,32,MIN,magnesium hydroxide / malic acid,1007607
11,32,MIN,"mineral oil / mineral oil, light",1007733
11,31,IN,acacia decurrens flower extract,1791834
11,31,IN,Amaranthus viridis leaf extract,1357999
11,31,IN,Angophora costata whole extract,2121070
11,31,IN,Artemisia princeps leaf extract,1309411
11,31,IN,Azadirachta indica bark extract,1307661
11,31,IN,Boswellia serrata whole extract,1486391
11,31,IN,Calendula arvensis leaf extract,1729161
11,31,IN,Camellia sinensis whole extract,1356680
11,31,IN,Centaurea cyanus flower extract,1309418
11,31,IN,Chimonanthus praecox flower oil,2289025
11,31,IN,chromium nicotinic acid complex,137732
11,31,IN,Citrus aurantium flower extract,1306205
11,31,IN,Cupressus sempervirens leaf oil,1309331
11,31,IN,Filipendula rubra whole extract,2376931
11,31,IN,Ganoderma lucidum whole extract,2287734
11,31,IN,Helianthus annuus whole extract,1425412
11,31,IN,Helichrysum italicum flower oil,1309354
11,31,IN,"insulin aspart protamine, human",352385
11,31,IN,"insulin lispro protamine, human",314684
11,31,IN,Lactarius rubidus whole extract,2372915
11,31,IN,lauramidopropyl hydroxysultaine,1667211
11,31,IN,Ligusticum porteri root extract,1309799
11,31,IN,Ligusticum sinense root extract,1309353
11,31,IN,methyl diisopropyl propionamide,1312714
11,31,IN,Nelumbo nucifera flower extract,1309447
11,31,IN,Nelumbo nucifera stamen extract,1420975
11,31,IN,Pleurotus eryngii whole extract,2360030
11,31,IN,sodium ferric gluconate complex,261435
11,31,IN,sweet potato allergenic extract,901307
11,31,IN,Thuja occidentalis leaf extract,1309810
11,31,IN,tobacco leaf allergenic extract,852062
11,31,IN,vanilla bean allergenic extract,901291
11,31,MIN,acetaminophen / benzhydrocodone,2001357
11,31,MIN,acetaminophen / diphenhydramine,214181
11,31,MIN,aliskiren / hydrochlorothiazide,802519
